id,occupancy_date,week_no,organization_name,shelter_name,shelter_city,facility_name,sector,occupancy,capacity
1490,15/01/2017,3,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,24,24
1491,15/01/2017,3,City of Toronto,Robertson House,Toronto,Robertson House,Families,113,90
1492,15/01/2017,3,City of Toronto,S2H Assessment and Referral Ctre,Toronto,COTA,Men,2,2
1493,15/01/2017,3,City of Toronto,S2H Assessment and Referral Ctre,Toronto,S2H Assessment and Referral Ctre,Co-ed,38,40
1494,15/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,28,28
1495,15/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,27,27
1496,15/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,78,100
1497,15/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,232,240
1498,15/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,19,42
1499,15/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,96,110
1500,15/01/2017,3,City of Toronto,Women's Residence,Toronto,Womens' Res - 63 Bellwoods Ave.,Women,8,10
1501,15/01/2017,3,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,12,13
1502,15/01/2017,3,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,100,103
1503,15/01/2017,3,Cornerstone Place,Cornerstone Place,Toronto,Cornerstone 616 Vaughan Rd.,Men,48,50
1504,15/01/2017,3,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,2,2
1505,15/01/2017,3,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,89,94
1506,15/01/2017,3,Covenant House Toronto,Covenant House,Toronto,Covenant House-21 McGill Street,Youth,28,28
1507,15/01/2017,3,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,9,9
1508,15/01/2017,3,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,73,74
1509,15/01/2017,3,Dixon Hall,Dixon Hall - Schoolhouse,Toronto,Dixon Hall-School House,Men,44,44
1510,15/01/2017,3,Eva's Initiatives,Eva's Phoenix,Toronto,Eva's Phoenix,Youth,48,50
1511,15/01/2017,3,Eva's Initiatives,Eva's Place,North York,Eva's Place,Youth,40,40
1512,15/01/2017,3,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,32,32
1513,15/01/2017,3,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,1,1
1514,15/01/2017,3,Fife House Foundation,Fife House Transitional Program,Toronto,Fife House - Denison Program,Co-ed,5,5
1515,15/01/2017,3,Fife House Foundation,Fife House Transitional Program,Toronto,Fife-Sherbourne Transitional Pgm,Co-ed,8,11
1516,15/01/2017,3,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor 389 Church Street,Women,22,23
1517,15/01/2017,3,Toronto Community Hostel,Toronto Community Hostel,Toronto,Tor. Comm. Hostel 191 Spadina Rd,Families,27,24
1518,15/01/2017,3,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor T2H 386 Dundas St. E,Women,36,37
1519,15/01/2017,3,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,4,4
1520,15/01/2017,3,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,39,42
1521,15/01/2017,3,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,10,10
1522,15/01/2017,3,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,60,60
1523,15/01/2017,3,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Barrett House,Men,5,5
1524,15/01/2017,3,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,70,70
1533,15/01/2017,3,Native Child & Family Services Toronto,Eagles Nest Transition House,Toronto,Eagle's Nest Transistion House,Youth,10,12
1534,15/01/2017,3,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
1535,15/01/2017,3,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
1536,15/01/2017,3,Society of St.Vincent De Paul,SVDP - Amelie House,Toronto,SVDP - Amelie House,Women,20,20
1537,15/01/2017,3,Society of St.Vincent De Paul,SVDP - Elisa House,Toronto,SVDP - Elisa House,Women,40,40
1538,15/01/2017,3,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,6,6
1539,15/01/2017,3,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,38,38
1540,15/01/2017,3,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,Toronto,SVDP - St. Clare's Residence,Women,30,30
1541,15/01/2017,3,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,5,5
1542,15/01/2017,3,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,56,57
1543,15/01/2017,3,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,46,46
1544,15/01/2017,3,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,4,4
1545,15/01/2017,3,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House,Families,89,76
1546,15/01/2017,3,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House(Singles),Co-ed,77,77
1548,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,9,9
1549,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,90,90
1550,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,3,4
1551,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,58,60
1552,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,12,12
1553,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,108,108
1554,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
1555,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
1556,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,44,45
1557,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,18,18
1558,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,270,270
1559,15/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,10,10
1560,15/01/2017,3,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,19,19
1561,15/01/2017,3,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,53,53
1562,15/01/2017,3,Turning Point Youth Services,Turning Point Youth Services,Toronto,Turning Point Youth Services,Youth,34,35
1563,15/01/2017,3,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,72,75
1564,15/01/2017,3,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,8,10
1565,15/01/2017,3,Woodgreen Red Door Family Shelter,Red Door Queen Street,Toronto,Red Door - 1430 Gerrad St E,Families,0,100
1566,15/01/2017,3,YMCA of Greater Toronto,YMCA House,Toronto,Yhouse - Vanauley,Youth,40,40
1567,15/01/2017,3,YMCA of Greater Toronto,YMCA Sprott House,Toronto,YMCA Sprott House Walmer Rd,Youth,23,25
1568,15/01/2017,3,YWCA Toronto,YWCA - Beatrice House,Toronto,YWCA - Beatrice House,Families,0,0
1569,15/01/2017,3,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Av. E.-Women,Women,28,28
1570,15/01/2017,3,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Ave. E.-Youth,Youth,28,28
1571,15/01/2017,3,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shelter Emerg Shelter,Youth,32,33
1572,15/01/2017,3,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shltr Transitional Res,Youth,20,20
1573,16/01/2017,3,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Reception Centre,Co-ed,16,16
1574,16/01/2017,3,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,5,17
1575,16/01/2017,3,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,63,63
1576,16/01/2017,3,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington South Hostel,Men,30,30
1577,16/01/2017,3,"Christie Refugee Welcome Centre, Inc.",Christie Refugee Welcome Centre,Toronto,Christie Refugee Welcome Centre,Families,69,76
1578,16/01/2017,3,City of Toronto,Birchmount Residence,Toronto,Birchmount Res 1673 Kingston Rd,Men,59,60
1579,16/01/2017,3,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence,Families,169,160
1580,16/01/2017,3,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Fam),Families,119,150
1581,16/01/2017,3,City of Toronto,Downsview Dells,Toronto,Downsview Dells 1651 Sheppard W,Men,27,28
1582,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - AL site,Families,8,0
1583,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - CoEd Building,Co-ed,12,40
1584,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - GA Site,Families,0,0
1585,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - ID Site,Families,0,0
1586,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - LI Site,Families,187,252
1587,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - MA Site,Families,25,48
1588,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - Main Building,Families,150,110
1589,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - Roycroft Site,Families,43,50
1590,16/01/2017,3,City of Toronto,Family Residence,Toronto,Family Residence - TO,Families,69,20
1591,16/01/2017,3,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,0,19
1592,16/01/2017,3,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,74,74
1593,16/01/2017,3,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,24,24
1594,16/01/2017,3,City of Toronto,Robertson House,Toronto,Robertson House,Families,113,90
1595,16/01/2017,3,City of Toronto,S2H Assessment and Referral Ctre,Toronto,COTA,Men,2,2
1596,16/01/2017,3,City of Toronto,S2H Assessment and Referral Ctre,Toronto,S2H Assessment and Referral Ctre,Co-ed,38,40
1597,16/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,28,28
1598,16/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,27,27
1599,16/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,78,100
1600,16/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,230,240
1601,16/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,19,42
1602,16/01/2017,3,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,96,110
1603,16/01/2017,3,City of Toronto,Women's Residence,Toronto,Womens' Res - 63 Bellwoods Ave.,Women,8,10
1604,16/01/2017,3,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,13,13
1605,16/01/2017,3,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,100,103
1606,16/01/2017,3,Cornerstone Place,Cornerstone Place,Toronto,Cornerstone 616 Vaughan Rd.,Men,50,50
1608,16/01/2017,3,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,2,2
1609,16/01/2017,3,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,88,94
1610,16/01/2017,3,Covenant House Toronto,Covenant House,Toronto,Covenant House-21 McGill Street,Youth,28,28
1611,16/01/2017,3,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,9,9
1612,16/01/2017,3,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,74,74
1613,16/01/2017,3,Dixon Hall,Dixon Hall - Schoolhouse,Toronto,Dixon Hall-School House,Men,44,44
1614,16/01/2017,3,Eva's Initiatives,Eva's Phoenix,Toronto,Eva's Phoenix,Youth,47,50
1615,16/01/2017,3,Eva's Initiatives,Eva's Place,North York,Eva's Place,Youth,37,40
1616,16/01/2017,3,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,32,32
1617,16/01/2017,3,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,1,1
1618,16/01/2017,3,Fife House Foundation,Fife House Transitional Program,Toronto,Fife House - Denison Program,Co-ed,5,5
1619,16/01/2017,3,Fife House Foundation,Fife House Transitional Program,Toronto,Fife-Sherbourne Transitional Pgm,Co-ed,8,11
1620,16/01/2017,3,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor 389 Church Street,Women,22,23
1621,16/01/2017,3,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor T2H 386 Dundas St. E,Women,36,37
1622,16/01/2017,3,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,4,4
1623,16/01/2017,3,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,40,42
1624,16/01/2017,3,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,9,10
1625,16/01/2017,3,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,60,60
1626,16/01/2017,3,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Barrett House,Men,5,5
1627,16/01/2017,3,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,70,70
1628,16/01/2017,3,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,23,25
1629,16/01/2017,3,Homes First Society,HFS - Kennedy Shelter,Toronto,HFS - 702 Kennedy Shelter,Women,48,60
1630,16/01/2017,3,Homes First Society,HFS - Savard's Womens' Shelter,Toronto,HFS - Savard's Womens' Shelter,Women,28,30
1631,16/01/2017,3,Homes First Society,HFS - Scarborough Shelter,Scarborough,HFS - Scarborough Shelter,Co-ed,66,67
1632,16/01/2017,3,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,4,5
1633,16/01/2017,3,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,82,83
1634,16/01/2017,3,Horizon for Youth,Horizons for Youth,Toronto,Horizons for Youth,Youth,45,45
1635,16/01/2017,3,Kennedy House Youth Services,Kennedy House Youth shelter,Toronto,Kennedy House Youth Shelter,Youth,33,33
1636,16/01/2017,3,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Na-Me-Res 14 Vaughan Road,Men,70,71
1637,16/01/2017,3,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Sagatay 26 Vaughan Road,Men,20,20
1638,16/01/2017,3,Native Child & Family Services Toronto,Eagles Nest Transition House,Toronto,Eagle's Nest Transistion House,Youth,10,12
1639,16/01/2017,3,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
1640,16/01/2017,3,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
1641,16/01/2017,3,Society of St.Vincent De Paul,SVDP - Amelie House,Toronto,SVDP - Amelie House,Women,20,20
1642,16/01/2017,3,Society of St.Vincent De Paul,SVDP - Elisa House,Toronto,SVDP - Elisa House,Women,39,40
1643,16/01/2017,3,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,6,6
1644,16/01/2017,3,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,38,38
1645,16/01/2017,3,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,Toronto,SVDP - St. Clare's Residence,Women,30,30
1646,16/01/2017,3,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,5,5
1647,16/01/2017,3,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,57,57
1648,16/01/2017,3,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,46,46
1649,16/01/2017,3,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,4,4
1650,16/01/2017,3,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House,Families,89,76
1651,16/01/2017,3,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House(Singles),Co-ed,76,77
1653,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,8,9
1654,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,90,90
1655,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,3,4
1656,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,56,60
1657,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,12,12
1658,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,108,108
1659,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
1660,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
1661,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,43,45
1662,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,18,18
1663,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,270,270
1664,16/01/2017,3,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,10,10
1665,16/01/2017,3,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,19,19
1666,16/01/2017,3,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,53,53
1667,16/01/2017,3,Toronto Community Hostel,Toronto Community Hostel,Toronto,Tor. Comm. Hostel 191 Spadina Rd,Families,27,24
1668,16/01/2017,3,Turning Point Youth Services,Turning Point Youth Services,Toronto,Turning Point Youth Services,Youth,35,35
1669,16/01/2017,3,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,75
1670,16/01/2017,3,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,10
1671,16/01/2017,3,Woodgreen Red Door Family Shelter,Red Door Queen Street,Toronto,Red Door - 1430 Gerrad St E,Families,0,100
1672,16/01/2017,3,YMCA of Greater Toronto,YMCA House,Toronto,Yhouse - Vanauley,Youth,40,40
1673,16/01/2017,3,YMCA of Greater Toronto,YMCA Sprott House,Toronto,YMCA Sprott House Walmer Rd,Youth,23,25
